PERIODO_IDEAL,GENERO,ESTADO_CIVIL,FORMA_INGRESSO,NOME_ATIV_CURRIC,CH_TOTAL,NUM_FALTAS,MEDIA_FINAL,SITUACAO,IDADE_PRIMEIRO_ANO,DURACAO_CURSO,PERCENTUAL_FREQUENCIA_PERIODO,PERCENTUAL_FREQUENCIA_DISCIPLINA,MEDIA_PERIODO,MEDIA_SEMESTRE,FORMA_EVASAO
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,17,6.0,95.02,100.0,7.35,5.42,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,26,6.0,95.11,100.0,8.52,8.23,Formado
8,M,Casado(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,20.0,0.0,Reprovado por Freqüência,18,8.0,68.33,72.22,5.09,0.0,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,17,5.0,99.21,100.0,8.88,8.88,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,27,10.0,93.21,100.0,7.11,6.95,Formado
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,9.22,Aprovado,24,4.0,97.22,100.0,9.43,9.49,Formado
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,8.0,1.2,Reprovado,22,6.0,55.56,88.89,3.44,1.11,Jubilamento
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.63,Aprovado,20,7.0,90.94,100.0,8.39,6.28,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,8.0,54.86,100.0,3.88,6.6,Jubilamento
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,19,6.0,96.69,100.0,8.55,7.48,Formado
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,21,9.0,97.22,100.0,8.19,5.69,Jubilamento
8,M,Solteiro(a),Mandado de Segurança,Segurança e Auditoria de Sistemas,60.0,0.0,6.2,Aprovado,19,9.0,80.21,100.0,7.16,8.06,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,4.0,4.45,Reprovado,18,9.0,67.81,94.44,5.18,6.56,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,9.0,67.81,100.0,5.18,5.7,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,20.0,0.56,Reprovado por Freqüência,18,9.0,67.81,72.22,5.18,1.0,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,17,5.0,96.69,100.0,9.06,9.13,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,19,9.0,82.22,100.0,6.59,6.71,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,20,5.0,97.22,100.0,8.89,7.78,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,6.47,Aprovado,19,9.0,77.36,100.0,4.99,6.39,Desistência
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,19,6.0,97.02,100.0,8.94,7.83,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,4.0,5.0,Aprovado,22,9.0,79.17,94.44,6.0,3.8,Transferido
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,5.0,68.06,100.0,3.97,5.3,Desistência
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,22,5.0,91.87,100.0,8.81,6.85,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,6.76,Aprovado,18,7.0,96.76,100.0,7.54,5.03,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,20.0,0.0,Reprovado por Freqüência,17,9.0,85.93,72.22,5.83,3.98,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,9.0,85.93,100.0,5.83,7.36,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,19,7.0,95.7,100.0,8.91,8.77,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,19,5.0,98.02,100.0,9.08,9.08,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,4.0,8.5,Aprovado,24,6.0,92.46,94.44,8.36,8.45,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,38.0,1.5,Reprovado por Freqüência,19,9.0,37.78,47.22,1.97,1.94,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,0.0,Reprovado,34,8.0,66.67,100.0,3.33,0.0,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,19,5.0,67.92,100.0,6.58,7.72,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,17,5.0,97.22,100.0,9.17,9.21,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,9.0,89.29,100.0,8.2,5.82,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,18,7.0,83.24,100.0,6.16,7.05,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,25,7.0,94.97,100.0,8.39,7.18,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,6.0,Aprovado,27,0.0,87.5,100.0,5.55,4.12,Sem Evasão
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,18,5.0,96.5,100.0,8.37,7.32,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,21,9.0,85.18,100.0,6.47,6.57,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,10.0,Aprovado,18,9.0,84.52,100.0,6.99,8.86,Formado
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.05,Aprovado,17,7.0,97.4,100.0,7.64,4.09,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,34.0,1.62,Reprovado por Freqüência,25,7.0,81.95,52.78,6.72,0.55,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,6.0,8.9,Aprovado,18,8.0,89.88,91.67,9.08,8.48,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,7.0,82.47,100.0,7.01,4.51,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.27,Aprovado,17,6.0,97.75,100.0,8.95,8.95,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,5.44,Aprovado,22,4.0,44.45,100.0,1.49,3.53,Desistência
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,8.0,98.55,100.0,8.43,5.78,Formado
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,5.0,Aprovado,18,8.0,57.1,100.0,4.21,6.35,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,23,8.0,85.76,100.0,5.37,6.85,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,8.0,90.83,100.0,7.74,8.0,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,2.0,6.91,Aprovado,18,9.0,60.49,97.22,4.64,5.27,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,72.0,0.0,Reprovado por Freqüência,18,9.0,60.49,0.0,4.64,2.35,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,28.0,1.56,Reprovado por Freqüência,17,8.0,47.22,61.11,1.09,3.83,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,29,5.0,100.0,100.0,8.0,3.94,Desistência
8,F,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,7.5,Aprovado,22,0.0,100.0,100.0,7.5,2.03,Sem Evasão
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,21,0.0,97.22,100.0,6.83,3.33,Sem Evasão
8,F,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,6.0,2.88,Reprovado,21,0.0,97.22,91.67,6.83,1.58,Sem Evasão
8,M,Outros,Convênio,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,6.0,98.94,100.0,9.21,9.21,Formado
8,M,Outros,Convênio,Segurança e Auditoria de Sistemas,60.0,8.0,2.25,Reprovado,18,8.0,43.52,88.89,2.77,0.95,Jubilamento
8,M,Solteiro(a),Vestibular,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,23,7.0,63.1,100.0,2.49,7.48,Jubilamento
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,4.0,10.0,Aprovado,19,0.0,76.56,94.44,7.41,9.88,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,3.24,Reprovado,22,0.0,98.61,100.0,6.31,3.56,Sem Evasão
8,M,Solteiro(a),Reopção de Curso,Segurança e Auditoria de Sistemas,60.0,18.0,8.0,Aprovado,31,0.0,75.0,75.0,8.0,4.57,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,24,5.0,96.69,100.0,8.86,8.86,Formado
8,F,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,18,7.0,18.4,2.78,0.2,0.0,Jubilamento
8,F,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,72.0,0.0,Reprovado por Freqüência,18,7.0,18.4,0.0,0.2,0.1,Jubilamento
8,F,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,72.0,0.0,Reprovado por Freqüência,18,7.0,18.4,0.0,0.2,0.25,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,8.0,76.23,100.0,5.28,7.5,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,19,5.0,96.69,100.0,8.79,7.69,Formado
8,F,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,2.0,8.12,Aprovado,17,0.0,98.61,97.22,9.03,6.68,Sem Evasão
8,M,Casado(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,43,7.0,39.93,100.0,1.31,1.81,Jubilamento
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,68.0,0.0,Reprovado por Freqüência,18,0.0,32.44,5.56,0.8,0.0,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,18,0.0,32.44,2.78,0.8,0.0,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,5.0,96.56,100.0,8.96,7.84,Formado
8,M,Casado(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,29,8.0,85.09,100.0,6.28,7.19,Formado
8,F,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,41,8.0,95.63,100.0,8.67,5.83,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,8.0,94.44,100.0,8.71,8.31,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,5.0,99.47,100.0,9.21,9.21,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,0.0,59.53,100.0,4.0,2.12,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,17,4.0,100.0,100.0,9.46,9.46,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,2.0,8.12,Aprovado,21,5.0,98.81,97.22,9.12,9.12,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,7.0,62.22,100.0,5.71,4.86,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,4.0,96.83,100.0,9.32,9.32,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.38,Aprovado,19,4.0,97.62,100.0,9.46,9.48,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,19,9.0,43.65,2.78,2.37,0.0,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,72.0,0.0,Reprovado por Freqüência,19,0.0,42.36,0.0,2.67,0.0,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,19,0.0,42.36,2.78,2.67,0.0,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,20.0,0.7,Reprovado por Freqüência,19,0.0,42.36,72.22,2.67,1.38,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,2.0,7.42,Aprovado,17,6.0,80.19,97.22,6.59,8.36,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,2.0,9.5,Aprovado,18,4.0,94.64,97.22,9.75,9.72,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,20,0.0,85.02,100.0,5.63,6.17,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,0.0,75.58,100.0,6.5,6.78,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,4.0,9.15,Aprovado,18,7.0,82.05,94.44,6.89,7.95,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.88,Aprovado,18,4.0,99.6,100.0,9.95,9.95,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,18,0.0,17.36,2.78,0.12,0.16,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.38,Aprovado,18,0.0,63.89,100.0,6.28,7.37,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,18,7.0,66.31,100.0,4.38,4.73,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.12,Aprovado,17,4.0,98.81,100.0,9.47,9.47,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.5,Aprovado,21,3.0,95.83,100.0,7.58,7.16,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,5.73,Aprovado,19,6.0,89.81,100.0,7.69,6.55,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,18,0.0,49.3,2.78,3.81,1.44,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,34.0,0.0,Reprovado por Freqüência,18,0.0,42.36,52.78,2.42,1.27,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,4.0,87.83,100.0,8.78,8.78,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,60.0,0.0,Reprovado por Freqüência,17,5.0,23.34,16.67,0.0,0.0,Desistência
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,60.0,0.0,Reprovado por Freqüência,18,0.0,39.64,16.67,2.17,2.17,Sem Evasão
8,M,Outros,Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,5.0,86.4,100.0,7.88,7.76,Formado
8,F,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,6.0,90.62,100.0,7.62,8.0,Jubilamento
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,12.0,8.0,Aprovado,19,0.0,55.04,83.33,4.66,5.74,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,17,5.0,81.36,100.0,6.83,6.66,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,4.0,91.67,100.0,8.67,8.67,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,23,0.0,100.0,100.0,8.1,5.21,Sem Evasão
8,M,Solteiro(a),Transferência Externa,Segurança e Auditoria de Sistemas,60.0,0.0,8.0,Aprovado,19,0.0,66.32,100.0,5.36,3.64,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,18.0,8.0,Aprovado,17,0.0,82.64,75.0,6.75,3.36,Sem Evasão
8,M,Solteiro(a),Transferência Ex-Ofício,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,24,6.0,69.34,100.0,5.06,4.92,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,20,0.0,57.22,100.0,4.11,7.17,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,21,4.0,91.67,100.0,8.69,8.69,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,3.0,93.25,100.0,8.84,8.84,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,10.0,8.5,Aprovado,16,0.0,66.26,86.11,6.26,7.32,Sem Evasão
8,M,Casado(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,16.0,8.0,Aprovado,29,5.0,57.23,77.78,5.59,5.97,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,70.0,0.0,Reprovado por Freqüência,18,5.0,38.2,2.78,0.66,0.19,Jubilamento
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,2.0,8.0,Aprovado,18,0.0,66.5,97.22,4.67,6.57,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,8.0,6.75,Aprovado,20,5.0,67.7,88.89,4.95,6.9,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,10.0,6.5,Aprovado,18,0.0,83.34,86.11,8.25,1.53,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,8.0,8.0,Aprovado,17,0.0,44.44,88.89,4.98,4.98,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,2.0,8.0,Aprovado,18,0.0,70.27,97.22,6.55,6.33,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,21,5.0,86.0,100.0,8.16,6.97,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,0.0,96.53,100.0,8.54,8.33,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,18,4.0,84.92,100.0,9.58,9.58,Formado
8,M,Solteiro(a),Reopção de Curso,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,20,0.0,92.36,100.0,8.11,7.61,Sem Evasão
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,9.0,Aprovado,19,5.0,86.11,100.0,8.09,8.05,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,4.0,98.81,100.0,9.14,9.14,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,6.0,6.5,Aprovado,18,0.0,90.28,91.67,7.88,7.7,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,6.0,9.0,Aprovado,18,0.0,59.26,91.67,6.0,6.23,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,4.0,8.5,Aprovado,24,0.0,66.48,94.44,4.54,6.71,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,0.0,94.64,100.0,7.35,7.35,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,0.0,95.24,100.0,9.08,9.08,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,8.0,6.5,Aprovado,18,0.0,75.0,88.89,5.64,2.55,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,17,4.0,89.29,100.0,8.8,8.8,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Segurança e Auditoria de Sistemas,60.0,0.0,8.5,Aprovado,18,4.0,98.41,100.0,9.09,9.09,Formado
8,M,Solteiro(a),Processo Seletivo - SiSU,Sistemas Multimídia,60.0,16.0,5.68,Aprovado,33,0.0,70.41,77.78,4.21,5.59,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - SiSU,Sistemas Multimídia,60.0,40.0,2.03,Reprovado por Freqüência,33,0.0,70.41,44.44,4.21,5.76,Sem Evasão
8,M,Solteiro(a),Processo Seletivo - ENEM,Sistemas Multimídia,60.0,64.0,0.0,Reprovado por Freqüência,29,0.0,29.86,11.11,0.0,0.17,Sem Evasão
8,M,Casado(a),Processo Seletivo - ENEM,Sistemas Multimídia,60.0,6.0,9.64,Aprovado,30,5.0,96.43,91.67,9.31,9.31,Formado
8,F,Solteiro(a),Processo Seletivo - SiSU,Sistemas Multimídia,60.0,10.0,4.92,Reprovado,28,0.0,66.67,86.11,3.43,4.97,Sem Evasão
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,72.0,0.0,Reprovado por Freqüência,20,8.0,37.22,0.0,1.81,3.02,Jubilamento
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,12.0,6.25,Aprovado,18,9.0,79.72,83.33,5.17,3.25,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,4.0,8.28,Aprovado,18,6.0,97.02,94.44,8.56,8.18,Formado
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,16.0,8.6,Aprovado,18,7.0,87.7,77.78,8.31,7.48,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,16.0,6.62,Aprovado,18,9.0,84.55,77.78,6.91,6.28,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,14.0,5.07,Aprovado,18,9.0,84.13,80.56,4.73,5.01,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,4.0,7.43,Aprovado,18,4.0,96.23,94.44,8.32,8.34,Formado
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,2.0,9.48,Aprovado,18,5.0,99.65,97.22,7.95,7.95,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,10.0,9.44,Aprovado,19,4.0,93.06,86.11,8.07,8.19,Formado
8,M,Solteiro(a),Processo Seletivo - ENEM,Sistemas Multimídia,60.0,17.0,8.1,Aprovado,24,6.0,85.94,76.39,6.87,6.08,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,18.0,5.0,Aprovado,19,9.0,88.23,75.0,7.64,4.3,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,8.0,6.0,Aprovado,18,9.0,75.97,88.89,4.89,3.31,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,16.0,5.62,Aprovado,18,11.0,43.98,77.78,2.03,4.7,Jubilamento
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,18.0,6.03,Aprovado,18,10.0,94.84,75.0,8.08,6.54,Formado
8,M,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,8.0,7.93,Aprovado,18,4.0,66.47,88.89,5.45,1.77,Formado
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,6.0,9.65,Aprovado,17,5.0,82.81,91.67,6.86,8.05,Formado
8,M,Não informado,Vestibular,Sistemas Multimídia,60.0,2.0,8.1,Aprovado,18,4.0,99.21,97.22,9.07,9.07,Formado
8,F,Solteiro(a),Vestibular,Sistemas Multimídia,60.0,4.0,5.03,Aprovado,20,7.0,97.22,94.44,2.52,1.26,Desistência
